name_song,popularity_songs,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,followers,genres,name_artists,popularity_artists,release_year,cluster
You Made Me Love You,1,171400,0,0.717,0.322,0,-10.095,1,0.0833,0.994,0.0506,0.111,0.687,97.95,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
I'm Not Rough,3,181640,0,0.633,0.388,8,-8.651,1,0.162,0.811,0.408,0.114,0.539,114.687,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Sweet Little Papa,0,163093,0,0.796,0.344,0,-10.067,1,0.0952,0.988,0.844,0.106,0.889,94.343,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Ory's Creole Trombone,3,182440,0,0.704,0.518,5,-8.33,1,0.112,0.96,0.749,0.762,0.961,102.646,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
A Monday Date,0,191400,0,0.805,0.311,0,-12.564,1,0.478,0.962,0.00223,0.151,0.697,117.439,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Fireworks,0,187160,0,0.748,0.361,8,-11.349,1,0.1,0.98,0.788,0.0581,0.876,117.609,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Big Butter And Egg Man,0,177240,0,0.65,0.297,7,-10.638,1,0.0856,0.993,0.0394,0.166,0.871,99.257,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Savoy Blues,4,204933,0,0.791,0.285,7,-9.957,1,0.0466,0.953,0.644,0.062,0.713,128.434,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Two Deuces,0,176107,0,0.713,0.207,5,-12.651,1,0.115,0.941,0.218,0.0621,0.47,83.828,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Fireworks,0,187160,0,0.749,0.361,8,-11.349,1,0.101,0.98,0.792,0.0581,0.876,117.609,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Sunset Cafe Stomp,3,162733,0,0.819,0.371,5,-9.272,1,0.0855,0.992,0.0318,0.0987,0.947,106.524,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Muskrat Ramble,4,157533,0,0.686,0.216,7,-14.856,1,0.0959,0.996,0.901,0.0595,0.882,174.4,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
You Made Me Love You,3,171400,0,0.54,0.323,0,-10.095,1,0.174,0.994,0.0506,0.111,0.698,196.428,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Jazz Lips,3,179640,0,0.807,0.349,5,-12.433,1,0.0906,0.936,0.218,0.154,0.962,107.182,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Got No Blues,0,204013,0,0.686,0.269,10,-9.795,1,0.308,0.918,0.793,0.0702,0.831,143.918,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Lonesome Blues,3,182200,0,0.593,0.191,10,-12.792,1,0.0404,0.987,0.0,0.093,0.318,83.735,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
A Monday Date,2,191400,0,0.805,0.311,0,-12.564,1,0.478,0.962,0.00223,0.151,0.697,117.439,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Lonesome Blues,1,182200,0,0.581,0.191,0,-12.792,0,0.04,0.987,0.0,0.093,0.317,83.488,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Jazz Lips,0,179640,0,0.807,0.349,5,-12.433,1,0.0906,0.936,0.218,0.154,0.962,107.182,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Ory's Creole Trombone,1,182453,0,0.709,0.52,5,-8.295,1,0.12,0.956,0.786,0.769,0.961,101.64,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Once In A While,0,195787,0,0.543,0.35,7,-8.597,1,0.117,0.858,0.859,0.042,0.747,201.651,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
You're Next,0,194600,0,0.626,0.227,8,-11.831,1,0.0581,0.985,0.0212,0.119,0.494,126.859,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
The Last Time,0,207413,0,0.628,0.267,0,-10.468,1,0.0846,0.93,0.0261,0.138,0.839,157.093,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Skip The Gutter,0,187040,0,0.664,0.175,3,-14.673,1,0.0851,0.944,0.734,0.107,0.539,121.919,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Droppin' Shucks,2,183133,0,0.613,0.114,4,-17.569,1,0.184,0.996,0.829,0.247,0.629,163.646,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Sweet Little Papa,3,163093,0,0.796,0.344,0,-10.067,1,0.0952,0.988,0.844,0.106,0.889,94.343,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Oriental Strut,1,179293,0,0.54,0.254,5,-11.859,1,0.0823,0.995,0.496,0.174,0.473,183.916,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Cornet Chop Suey - in Eb,2,195600,0,0.554,0.286,3,-9.324,1,0.159,0.995,0.494,0.127,0.721,175.793,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Two Deuces,1,176107,0,0.717,0.207,5,-12.651,1,0.11,0.941,0.218,0.0621,0.47,84.605,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Put 'Em Down Blues,3,192293,0,0.69,0.408,7,-10.568,1,0.112,0.925,0.0193,0.186,0.876,102.519,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Irish Black Bottom,3,158467,0,0.728,0.355,9,-13.116,0,0.0728,0.872,4.23e-06,0.122,0.919,99.269,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Yes! I'm in the Barrel,1,155973,0,0.73,0.277,5,-9.915,1,0.0858,0.995,0.0015,0.107,0.746,155.128,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
The King of the Zulus,1,182733,0,0.596,0.258,11,-9.763,0,0.214,0.994,0.445,0.409,0.57,168.699,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
My Heart,2,149160,0,0.625,0.366,11,-13.557,0,0.056,0.995,0.741,0.0728,0.939,94.231,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Don't Forget To Mess Around,0,181933,0,0.634,0.335,5,-11.135,0,0.0646,0.992,0.0124,0.0919,0.774,101.381,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Big Fat Ma and Skinny Pa,0,186400,0,0.591,0.149,2,-18.048,1,0.195,0.995,0.846,0.319,0.703,160.728,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
I'm Gonna Gitcha,4,162560,0,0.552,0.354,2,-11.332,0,0.12,0.949,2.51e-05,0.162,0.904,201.978,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Struttin' with Some Barbecue - 78 rpm Version,3,183933,0,0.748,0.325,8,-7.899,1,0.141,0.934,0.899,0.0497,0.887,95.987,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Savoy Blues,0,204947,0,0.799,0.291,7,-9.98,1,0.0465,0.952,0.745,0.072,0.727,128.594,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Sugar Foot Strut,0,199000,0,0.615,0.364,3,-11.639,1,0.439,0.96,0.113,0.0817,0.894,182.977,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Basin Street Blues,3,194867,0,0.581,0.137,10,-14.072,1,0.0489,0.825,4.65e-05,0.872,0.361,109.721,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Fireworks,2,187160,0,0.748,0.361,8,-11.349,1,0.1,0.98,0.788,0.0581,0.876,117.609,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
The Last Time,3,207400,0,0.632,0.264,0,-10.455,1,0.0893,0.928,0.0326,0.139,0.829,158.244,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Skip the Gutter,0,187040,0,0.664,0.176,3,-14.673,1,0.0848,0.944,0.735,0.107,0.54,121.929,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
West End Blues,1,198507,0,0.595,0.189,3,-13.621,1,0.056,0.971,0.513,0.0881,0.338,83.579,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
You're Next,1,203400,0,0.622,0.1,4,-18.025,0,0.0748,0.996,0.692,0.0858,0.452,119.484,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Sunset Cafe Stomp,0,162733,0,0.815,0.371,5,-9.272,1,0.0837,0.992,0.0328,0.0987,0.947,106.508,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Cornet Chop Suey,1,175027,0,0.628,0.278,5,-9.357,1,0.144,0.994,0.135,0.0617,0.77,97.268,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Yes! I'm in the Barrel,2,163107,0,0.751,0.133,1,-16.975,0,0.0899,0.996,0.139,0.128,0.765,147.306,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
The King of the Zulus,1,193933,0,0.692,0.0833,10,-18.284,0,0.115,0.995,0.605,0.197,0.492,78.869,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Yes! I'm In The Barrel,1,155973,0,0.729,0.277,5,-9.915,1,0.0859,0.995,0.0015,0.107,0.746,155.109,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Big Butter And Egg Man,0,177240,0,0.65,0.297,7,-10.638,1,0.0855,0.993,0.0391,0.166,0.871,99.256,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Sweet Little Papa,0,163093,0,0.796,0.344,0,-10.067,1,0.0952,0.988,0.844,0.106,0.889,94.343,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
King Of The Zulus,0,182733,0,0.595,0.258,2,-9.763,1,0.214,0.994,0.445,0.409,0.571,168.996,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Got No Blues,3,204000,0,0.686,0.271,10,-9.884,1,0.301,0.921,0.83,0.0696,0.841,142.565,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Don't Forget To Mess Around,0,193627,0,0.562,0.173,7,-15.913,1,0.254,0.996,0.78,0.0872,0.713,184.848,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Jazz Lips,1,179640,0,0.807,0.349,5,-12.433,1,0.0907,0.937,0.221,0.154,0.962,107.181,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Hotter Than That,0,182333,0,0.794,0.426,3,-9.428,1,0.0633,0.891,0.279,0.233,0.92,108.781,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Sunset Cafe Stomp,0,162733,0,0.819,0.371,5,-9.272,1,0.0855,0.992,0.0318,0.0987,0.947,106.524,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Cornet Chop Suey,2,175027,0,0.621,0.278,5,-9.357,1,0.144,0.994,0.137,0.0616,0.769,95.459,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
A Monday Date,0,191400,0,0.804,0.312,0,-12.564,1,0.476,0.963,0.00262,0.151,0.716,117.446,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Once In a While,1,195787,0,0.749,0.35,7,-8.597,1,0.0636,0.857,0.851,0.042,0.738,100.835,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
The King of the Zulus,4,182733,0,0.595,0.258,2,-9.763,1,0.214,0.994,0.445,0.409,0.571,168.996,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Droppin' Shucks,0,170493,0,0.579,0.295,5,-9.23,1,0.132,0.993,0.145,0.24,0.767,176.628,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Big Fat Ma and Skinny Pa,1,178000,0,0.593,0.343,3,-10.829,1,0.291,0.995,0.15,0.675,0.769,172.535,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Skid-Dat-De-Dat,1,182400,0,0.664,0.151,0,-13.342,1,0.0482,0.968,0.0227,0.0851,0.608,121.883,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
I'm Not Rough,0,181653,0,0.61,0.39,8,-8.693,1,0.13,0.794,0.556,0.109,0.528,102.235,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Droppin' Shucks,4,170493,0,0.579,0.295,5,-9.23,1,0.133,0.993,0.145,0.24,0.766,176.622,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Ory's Creole Trombone,0,182453,0,0.709,0.52,5,-8.295,1,0.119,0.956,0.775,0.769,0.961,101.64,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Skid-Dat-De-Dat,3,182400,0,0.668,0.151,0,-13.342,1,0.0482,0.968,0.0224,0.0851,0.609,122.072,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Don't Jive Me,0,166867,0,0.615,0.354,10,-12.111,1,0.0778,0.931,0.796,0.296,0.935,175.153,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
"Come Back, Sweet Papa",0,146240,0,0.775,0.302,0,-10.082,1,0.125,0.916,0.538,0.0369,0.925,99.515,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Got No Blues,0,204013,0,0.686,0.269,10,-9.795,1,0.308,0.918,0.79,0.0702,0.832,143.971,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Hotter Than That,0,182333,0,0.795,0.425,3,-9.428,1,0.0632,0.891,0.283,0.233,0.92,108.781,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Cornet Chop Suey,1,185093,0,0.613,0.167,4,-16.608,1,0.0967,0.995,0.868,0.164,0.725,88.744,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Oriental Strut,1,179293,0,0.54,0.254,5,-11.859,1,0.0823,0.995,0.493,0.175,0.473,183.916,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Oriental Strut,1,188533,0,0.537,0.157,4,-15.465,1,0.106,0.996,0.844,0.242,0.521,175.949,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Put 'Em Down Blues,0,192307,0,0.715,0.404,7,-10.592,1,0.0936,0.922,0.0131,0.175,0.871,101.018,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
I'm Not Rough,0,181653,0,0.617,0.39,8,-8.693,1,0.13,0.794,0.556,0.109,0.53,102.556,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1925.0,2
Struttin' with Some Barbecue - 78 rpm Version,23,183960,0,0.74,0.319,8,-8.707,1,0.119,0.931,0.869,0.0507,0.89,95.699,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Heebie Jeebies,22,171760,0,0.671,0.341,8,-9.597,1,0.0894,0.984,2.68e-05,0.143,0.626,164.49,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Big Butter And Egg Man,14,177227,0,0.656,0.295,7,-10.598,1,0.0882,0.994,0.0377,0.111,0.846,98.965,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Put 'Em Down Blues,12,192360,0,0.61,0.393,7,-11.365,1,0.134,0.924,0.0115,0.182,0.88,95.215,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
The King of the Zulus,12,182773,0,0.596,0.252,11,-9.836,0,0.179,0.994,0.489,0.406,0.54,166.735,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Lonesome Blues,10,192560,0,0.536,0.115,9,-16.693,1,0.041,0.995,0.00176,0.105,0.313,78.728,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Jazz Lips,10,189333,0,0.614,0.196,4,-14.019,1,0.427,0.995,0.892,0.0526,0.899,201.119,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
West End Blues,11,198533,0,0.576,0.234,3,-11.531,1,0.0537,0.968,0.646,0.0829,0.322,83.026,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
You Made Me Love You,10,171440,0,0.712,0.331,0,-10.021,1,0.0686,0.994,0.0274,0.112,0.707,98.211,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Sunset Cafe Stomp,11,162760,0,0.819,0.366,5,-9.257,1,0.0846,0.992,0.048,0.0995,0.943,106.524,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Ory's Creole Trombone,9,182493,0,0.677,0.493,5,-9.078,1,0.131,0.959,0.82,0.757,0.963,104.383,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Muskrat Ramble,9,150160,0,0.665,0.366,8,-9.064,1,0.212,0.982,0.666,0.0763,0.854,183.755,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Hotter Than That,8,182333,0,0.791,0.401,3,-10.28,1,0.0864,0.931,0.567,0.193,0.928,107.604,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Once In a While,9,195800,0,0.757,0.328,7,-9.365,1,0.0679,0.866,0.829,0.0436,0.738,100.939,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Jazz Lips,9,179667,0,0.802,0.383,5,-11.351,1,0.0906,0.937,0.23,0.129,0.96,107.059,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Got No Blues,9,204040,0,0.683,0.254,10,-10.63,1,0.337,0.922,0.851,0.067,0.841,142.575,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Sweet Little Papa,8,170267,0,0.61,0.215,4,-13.863,1,0.363,0.996,0.892,0.16,0.818,180.075,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Irish Black Bottom,8,158467,0,0.73,0.389,9,-12.072,0,0.0723,0.876,3.99e-06,0.123,0.925,99.4,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Heebie Jeebies,6,171760,0,0.671,0.341,8,-9.597,1,0.0894,0.984,2.68e-05,0.143,0.626,164.49,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Ory's Creole Trombone,7,182533,0,0.673,0.485,5,-9.404,1,0.133,0.958,0.699,0.85,0.961,102.758,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
The Last Time,7,207440,0,0.731,0.249,0,-11.251,1,0.0919,0.932,0.0219,0.112,0.832,78.711,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
The King of the Zulus,5,182773,0,0.596,0.252,11,-9.836,0,0.179,0.994,0.489,0.406,0.54,166.735,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Cornet Chop Suey,6,175333,0,0.564,0.265,5,-10.21,1,0.294,0.995,0.291,0.0659,0.739,189.522,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
I'm Gonna Gitcha,7,162827,0,0.757,0.382,5,-9.945,1,0.0779,0.984,0.00211,0.127,0.907,101.399,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Big Butter And Egg Man,5,188333,0,0.61,0.18,6,-15.011,1,0.0941,0.996,0.438,0.144,0.786,96.489,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Struttin' with Some Barbecue - 78 rpm Version,7,184000,0,0.75,0.329,8,-7.91,1,0.109,0.934,0.865,0.0478,0.887,96.055,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Sunset Cafe Stomp,5,173573,0,0.748,0.164,6,-15.883,0,0.228,0.996,0.641,0.154,0.913,99.143,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Skid-Dat-De-Dat,7,193387,0,0.676,0.0337,11,-19.827,1,0.054,0.996,0.74,0.114,0.551,114.371,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
You Made Me Love You,5,179507,0,0.562,0.162,11,-15.236,1,0.197,0.996,0.119,0.0944,0.683,186.162,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Basin Street Blues,7,194973,0,0.578,0.169,10,-12.513,1,0.0513,0.822,7.56e-05,0.851,0.369,109.418,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Don't Forget To Mess Around,3,182173,0,0.65,0.324,8,-11.704,1,0.0726,0.995,0.218,0.0676,0.766,101.437,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Fireworks,0,187493,0,0.786,0.39,8,-10.34,1,0.102,0.983,0.893,0.0526,0.899,117.542,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Jazz Lips,0,179867,0,0.809,0.349,5,-11.797,1,0.103,0.965,0.655,0.162,0.958,107.197,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Muskrat Ramble,4,150160,0,0.665,0.366,8,-9.064,1,0.212,0.982,0.666,0.0763,0.854,183.755,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Jazz Lips,3,179867,0,0.809,0.349,5,-11.797,1,0.103,0.965,0.655,0.162,0.958,107.197,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Basin Street Blues,3,194973,0,0.578,0.169,10,-12.513,1,0.0513,0.822,7.56e-05,0.851,0.369,109.418,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Struttin' with Some Barbecue - 78 rpm Version,3,184000,0,0.75,0.329,8,-7.91,1,0.109,0.934,0.865,0.0478,0.887,96.055,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Struttin' with Some Barbecue - 78 rpm Version,3,184160,0,0.747,0.278,8,-10.137,1,0.149,0.959,0.848,0.0534,0.909,96.085,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Don't Forget To Mess Around,0,182173,0,0.65,0.324,8,-11.704,1,0.0726,0.995,0.218,0.0676,0.766,101.437,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Struttin' with Some Barbecue - 78 rpm Version,1,184160,0,0.747,0.278,8,-10.137,1,0.149,0.959,0.848,0.0534,0.909,96.085,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Hotter Than That,1,182333,0,0.791,0.401,3,-10.28,1,0.0864,0.931,0.567,0.193,0.928,107.604,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
West End Blues,3,198533,0,0.576,0.234,3,-11.531,1,0.0537,0.968,0.646,0.0829,0.322,83.026,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Fireworks,3,187493,0,0.786,0.39,8,-10.34,1,0.102,0.983,0.893,0.0526,0.899,117.542,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Ory's Creole Trombone,3,182533,0,0.673,0.485,5,-9.404,1,0.133,0.958,0.699,0.85,0.961,102.758,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Irish Black Bottom,4,167800,0,0.714,0.181,1,-15.321,0,0.229,0.996,0.438,0.358,0.797,92.418,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Cornet Chop Suey,0,175333,0,0.564,0.265,5,-10.21,1,0.294,0.995,0.291,0.0659,0.739,189.522,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
I'm Not Rough,0,181867,0,0.718,0.37,8,-9.664,1,0.161,0.824,0.706,0.119,0.539,101.563,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
I'm Not Rough,3,181867,0,0.718,0.37,8,-9.664,1,0.161,0.824,0.706,0.119,0.539,101.563,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Jazz Lips,4,179667,0,0.802,0.383,5,-11.351,1,0.0906,0.937,0.23,0.129,0.96,107.059,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1926.0,2
Struttin' with Some Barbecue - 78 rpm Version,0,179227,0,0.724,0.295,8,-8.59,1,0.113,0.995,0.921,0.106,0.582,97.628,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1927.0,2
Muskrat Ramble,0,158213,0,0.713,0.316,7,-9.577,1,0.0766,0.996,0.852,0.0534,0.869,174.84,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1927.0,2
Skid-Dat-De-Dat,0,194027,0,0.492,0.0967,11,-12.469,1,0.0605,0.996,0.825,0.107,0.557,61.314,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1927.0,2
Gut Bucket Blues,0,168827,0,0.638,0.258,11,-10.875,1,0.0756,0.996,0.856,0.104,0.734,138.65,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1927.0,2
Cornet Chop Suey,0,185240,0,0.576,0.267,4,-10.664,1,0.11,0.995,0.881,0.157,0.732,179.979,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1927.0,2
Got No Blues,0,200627,0,0.666,0.219,10,-10.34,1,0.15,0.995,0.922,0.173,0.811,145.874,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1927.0,2
The Last Time,0,204240,0,0.729,0.269,0,-9.03,1,0.0991,0.995,0.82,0.448,0.709,79.694,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1927.0,2
Hotter Than That,0,181827,0,0.757,0.338,3,-9.264,1,0.132,0.995,0.903,0.124,0.846,108.481,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1927.0,2
I'm Not Rough,0,179240,0,0.611,0.32,8,-10.312,1,0.0703,0.993,0.732,0.199,0.629,106.222,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34,1927.0,2
